gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	Endothelial	Fibroblast	Macrophages	Neuron	RBC	T-cells	Unknown	VSMC
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0814068D9	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC035134F18	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FC645961	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC058845C44	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC039D075C6	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC061137A41	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC01195CB48	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC067AD890A	0.195	1.699	1.406	1.359	1.934	0.012	1.392	1.191	2.331
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC02017BE74	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0861656EC	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC041215790	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.008	0.0	0.272	0.0	0.0	0.006	0.0	0.0	0.074
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.0	0.58	0.12	0.0	0.962	0.007	0.321	0.0	1.11
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.007	0.126	0.014	0.0	0.0	0.0	0.006	0.763	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.007	0.126	0.014	0.0	0.0	0.0	0.006	0.763	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.007	0.126	0.014	0.0	0.0	0.0	0.006	0.763	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.007	0.126	0.014	0.0	0.0	0.0	0.006	0.763	0.0
